,,2021,2021,2021,2021,2021,2021,2021,2021,2021,2020,2020,2020,2020,2020,2020,2020,2020,2020,2019,2019,2019,2019,2019,2019,2019,2019,2019,2018,2018,2018,2018,2018,2018,2018,2018,2018,2017,2017,2017,2017,2017,2017,2017,2017,2017,2016,2016,2016,2016,2016,2016,2016,2016,2016,2015,2015,2015,2015,2015,2015,2015,2015,2015,2014,2014,2014,2014,2014,2014,2014,2014,2014,2013,2013,2013,2013,2013,2013,2013,2013,2013,2012,2012,2012,2012,2012,2012,2012,2012,2012,2011,2011,2011,2011,2011,2011,2011,2011,2011,2010,2010,2010,2010,2010,2010,2010,2010,2010,2009,2009,2009,2009,2009,2009,2009,2009,2009,2008,2008,2008,2008,2008,2008,2008,2008,2008,2007,2007,2007,2007,2007,2007,2007,2007,2007,2006,2006,2006,2006,2006,2006,2006,2006,2006,2005,2005,2005,2005,2005,2005,2005,2005,2005,2004,2004,2004,2004,2004,2004,2004,2004,2004,2003,2003,2003,2003,2003,2003,2003,2003,2003,2002,2002,2002,2002,2002,2002,2002,2002,2002,2001,2001,2001,2001,2001,2001,2001,2001,2001
LC,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental and Analytical Science,Limerick Institute of Technology,223.0,368.0,False,False,False,False,False,Environmental and Analytical Science,Limerick Institute of Technology,230.0,320.0,False,False,False,False,False,Environmental and Analytical Science,Limerick Institute of Technology,225.0,370.0,False,False,False,False,False,Environmental and Analytical Science,LIMERICK IT,200.0,290.0,False,False,False,False,False,Environmental & Analytical Science,LIMERICK IT,220.0,325.0,False,False,False,False,False,Environmental and Chemical Analysis,LIMERICK IT,165.0,265.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,265,Forensic and Pharmaceutical Sciences              ,Limerick Institute of Technology,498.0,,True,False,False,False,False,Forensic and Pharmaceutical Sciences,Limerick Institute of Technology,413.0,476.0,True,False,False,False,False,Forensic and Pharmaceutical Sciences,Limerick Institute of Technology,335.0,368.0,True,False,False,False,False,Pharmaceutical and Forensic Analysis,Limerick Institute of Technology,341.0,389.0,True,False,False,False,False,Pharmaceutical and Forensic Analysis,Limerick Institute of Technology,356.0,392.0,True,False,False,False,False,Pharmaceutical and Forensic Analysis,Limerick Institute of Technology,355.0,380.0,True,False,False,False,False,Pharmaceutical and Forensic Analysis,Limerick Institute of Technology,370.0,395.0,True,False,False,False,False,Pharmaceutical and Forensic Analysis,LIMERICK IT,370.0,395.0,True,False,False,False,False,Pharmaceutical and Forensic Analysis,LIMERICK IT,370.0,415.0,True,False,False,False,False,Pharmaceutical and Forensic Analysis,LIMERICK IT,360.0,370.0,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,266,Drug and Medicinal Product Analysis               ,Limerick Institute of Technology,252.0,,True,False,False,False,False,Drug and Medicinal Product Analysis,Limerick Institute of Technology,262.0,300.0,True,False,False,False,False,Drug and Medicinal Product Analysis,Limerick Institute of Technology,236.0,299.0,True,False,False,False,False,Drug and Medicinal Product Analysis,Limerick Institute of Technology,263.0,316.0,True,False,False,False,False,Drug and Medicinal Product Analysis,Limerick Institute of Technology,316.0,347.0,True,False,False,False,False,Drug and Medicinal Product Analysis,Limerick Institute of Technology,300.0,330.0,True,False,False,False,False,Drug and Medicinal Product Analysis,Limerick Institute of Technology,290.0,355.0,True,False,False,False,False,Drug and Medicinal Product Analysis,LIMERICK IT,275.0,325.0,True,False,False,False,False,Drug and Medicinal Product Analysis,LIMERICK IT,270.0,320.0,True,False,False,False,False,Drug and Medicinal Product Analysis,LIMERICK IT,290.0,335.0,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,267,Forensic and Pharmaceutical Sciences              ,Limerick Institute of Technology,400.0,,False,False,False,False,False,Forensic and Pharmaceutical Sciences,Limerick Institute of Technology,329.0,443.0,False,False,False,False,False,Forensic and Pharmaceutical Sciences,Limerick Institute of Technology,278.0,440.0,False,False,False,False,False,Pharmaceutical and Forensic Analysis,Limerick Institute of Technology,279.0,382.0,False,False,False,False,False,Pharmaceutical and Forensic Analysis,Limerick Institute of Technology,291.0,398.0,False,False,False,False,False,Pharmaceutical and Forensic Analysis,Limerick Institute of Technology,290.0,390.0,False,False,False,False,False,Pharmaceutical and Forensic Analysis,Limerick Institute of Technology,280.0,395.0,False,False,False,False,False,Pharmaceutical and Forensic Analysis,LIMERICK IT,235.0,400.0,False,False,False,False,False,Pharmaceutical and Forensic Analysis,LIMERICK IT,260.0,390.0,False,False,False,False,False,Pharmaceutical and Forensic Analysis,LIMERICK IT,325.0,420.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,268,Medical Technology                                ,Limerick Institute of Technology,384.0,,False,False,False,False,False,Medical Technology,Limerick Institute of Technology,289.0,411.0,False,False,False,False,False,Medical Technology,Limerick Institute of Technology,287.0,413.0,False,False,False,False,False,Medical Technology,Limerick Institute of Technology,233.0,350.0,False,False,False,False,False,Medical Technology,Limerick Institute of Technology,272.0,367.0,False,False,False,False,False,Medical Technology,Limerick Institute of Technology,355.0,415.0,False,False,False,False,False,Medical Technology,Limerick Institute of Technology,310.0,440.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,270,Music Technology and Production                   ,Limerick Institute of Technology,354.0,,False,False,False,False,False,Music Technology and Production,Limerick Institute of Technology,307.0,398.0,False,False,False,False,False,Music Technology and Production,Limerick Institute of Technology,327.0,389.0,False,False,False,False,False,Music Technology and Production,Limerick Institute of Technology,327.0,405.0,False,False,False,False,False,Music Technology and Production,Limerick Institute of Technology,325.0,393.0,False,False,False,False,False,Music Technology and Production,Limerick Institute of Technology,320.0,390.0,False,False,False,False,False,Music Technology and Production,Limerick Institute of Technology,315.0,390.0,False,False,False,False,False,Music Technology and Production,LIMERICK IT,325.0,395.0,False,False,False,False,False,Music Technology and Production,LIMERICK IT,345.0,395.0,False,False,False,False,False,Music Technology and Production,LIMERICK IT,340.0,405.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,271,Electrical Engineering                            ,Limerick Institute of Technology,316.0,,False,False,False,False,False,Electrical Engineering,Limerick Institute of Technology,261.0,348.0,False,False,False,False,False,Electrical Engineering,Limerick Institute of Technology,241.0,329.0,False,False,False,False,False,Electrical Engineering,Limerick Institute of Technology,241.0,328.0,False,False,False,False,False,Industrial Electrical Engineering,Limerick Institute of Technology,220.0,320.0,False,False,False,False,False,Industrial Electrical Engineering,Limerick Institute of Technology,235.0,320.0,False,False,False,False,False,Industrial Electrical Engineering,Limerick Institute of Technology,220.0,280.0,False,False,False,False,False,Industrial Electrical Engineering,LIMERICK IT,170.0,295.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,275,Electrical Engineering                            ,Limerick Institute of Technology,347.0,,True,False,False,False,False,Electrical Engineering,Limerick Institute of Technology,298.0,384.0,True,False,False,False,False,Electrical Engineering,Limerick Institute of Technology,288.0,340.0,True,False,False,False,False,Electrical Engineering,Limerick Institute of Technology,284.0,328.0,True,False,False,False,False,Electrical Systems,Limerick Institute of Technology,272.0,309.0,True,False,False,False,False,Electrical Systems,Limerick Institute of Technology,240.0,305.0,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,276,Creative Broadcast and Film Production            ,Limerick Institute of Technology,300.0,,False,False,False,False,False,Creative Broadcast and Film Production,Limerick Institute of Technology,297.0,409.0,False,False,False,False,False,Creative Broadcast and Film Production,Limerick Institute of Technology,300.0,389.0,False,False,False,False,False,Creative Broadcast and Film Production,Limerick Institute of Technology,289.0,359.0,False,False,False,False,False,Broadcast Screen Production,Limerick Institute of Technology,242.0,317.0,False,False,False,False,False,Video and Sound Technology,Limerick Institute of Technology,265.0,315.0,False,False,False,False,False,Video and Sound Technology,Limerick Institute of Technology,205.0,305.0,False,False,False,False,False,Video and Sound Technology,LIMERICK IT,200.0,305.0,False,False,False,False,False,Video and Sound Technology,LIMERICK IT,245.0,310.0,False,False,False,False,False,Video and Sound Technology,LIMERICK IT,270.0,325.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,277,Industrial Automation and Robotic Systems         ,Limerick Institute of Technology,261.0,,False,False,False,False,False,Industrial Automation and Robotic Systems,Limerick Institute of Technology,232.0,342.0,False,False,False,False,False,Industrial Automation and Robotic Systems,Limerick Institute of Technology,226.0,364.0,False,False,False,False,False,Industrial Automation and Robotic Systems,Limerick Institute of Technology,211.0,358.0,False,False,False,False,False,Industrial Automation and Robotic Systems,Limerick Institute of Technology,225.0,356.0,False,False,False,False,False,Industrial Automation and Robotic Systems,Limerick Institute of Technology,200.0,340.0,False,False,False,False,False,Industrial Automation and Robotic Systems,Limerick Institute of Technology,200.0,300.0,False,False,False,False,False,Industrial Automation and Robotic Systems,LIMERICK IT,200.0,355.0,False,False,False,False,False,Industrial Automation and Robotic Systems,LIMERICK IT,195.0,310.0,False,False,False,False,False,Automation and Control Technology,LIMERICK IT,195.0,295.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,278,Renewable and Electrical Energy Engineering       ,Limerick Institute of Technology,283.0,,False,False,False,False,False,Renewable and Electrical Energy Engineering,Limerick Institute of Technology,280.0,387.0,False,False,False,False,False,Renewable and Electrical Energy Engineering,Limerick Institute of Technology,317.0,403.0,False,False,False,False,False,Renewable and Electrical Energy Engineering,Limerick Institute of Technology,215.0,331.0,False,False,False,False,False,Renewable and Electrical Energy Systems,Limerick Institute of Technology,205.0,318.0,False,False,False,False,False,Renewable and Electrical Energy Systems,Limerick Institute of Technology,205.0,315.0,False,False,False,False,False,Renewable and Electrical Energy Systems,Limerick Institute of Technology,190.0,320.0,False,False,False,False,False,Renewable and Electrical Energy Systems,LIMERICK IT,200.0,350.0,False,False,False,False,False,Renewable and Electrical Energy Systems,LIMERICK IT,200.0,350.0,False,False,False,False,False,Renewable and Electrical Energy Systems,LIMERICK IT,200.0,325.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,279,Electronic Engineering with Computer Systems      ,Limerick Institute of Technology,242.0,,False,False,False,False,False,Electronic Engineering,Limerick Institute of Technology,226.0,392.0,False,False,False,False,False,Electronic Engineering,Limerick Institute of Technology,200.0,382.0,False,False,False,False,False,Electronic Engineering,Limerick Institute of Technology,221.0,381.0,False,False,False,False,False,Electronic Engineering,Limerick Institute of Technology,262.0,371.0,False,False,False,False,False,Electronic Engineering,Limerick Institute of Technology,230.0,355.0,False,False,False,False,False,Electronic Engineering,Limerick Institute of Technology,195.0,350.0,False,False,False,False,False,Electronic Engineering,LIMERICK IT,200.0,340.0,False,False,False,False,False,Electronic Engineering,LIMERICK IT,205.0,330.0,False,False,False,False,False,Electronic Engineering,LIMERICK IT,220.0,370.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,281,Automobile Technology                             ,Limerick Institute of Technology,277.0,,False,False,False,False,False,Automobile Technology,Limerick Institute of Technology,208.0,332.0,False,False,False,False,False,Automobile Technology,Limerick Institute of Technology,208.0,298.0,False,False,False,False,False,Automobile Technology,Limerick Institute of Technology,198.0,289.0,False,False,False,False,False,Automobile Technology,Limerick Institute of Technology,201.0,275.0,False,False,False,False,False,Automobile Technology,Limerick Institute of Technology,200.0,305.0,False,False,False,False,False,Automobile Technology,Limerick Institute of Technology,285.0,325.0,False,False,False,False,False,Automobile Technology,LIMERICK IT,270.0,320.0,False,False,False,False,False,Automobile Technology,LIMERICK IT,255.0,295.0,False,False,False,False,False,Automobile Technology,LIMERICK IT,310.0,360.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,283,Precision Engineering                             ,Limerick Institute of Technology,207.0,,False,False,False,False,False,Precision Engineering,Limerick Institute of Technology,233.0,296.0,False,False,False,False,False,Precision Engineering,Limerick Institute of Technology,242.0,425.0,False,False,False,False,False,Precision Engineering,Limerick Institute of Technology,211.0,371.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,284,Agricultural Mechanisation at Salesian Agricultura,Limerick Institute of Technology,192.0,,False,False,False,False,False,"Agricultural Mechanisation at Salesian Agricultural College,Pallaskenry",Limerick Institute of Technology,200.0,315.0,False,False,False,False,False,"Agricultural Mechanisation at Salesian Agricultural College,Pallaskenry",Limerick Institute of Technology,209.0,310.0,False,False,False,False,False,"Agricultural Mechanisation at Salesian Agricultural College, Pallaskenry",Limerick Institute of Technology,189.0,296.0,False,False,False,False,False,"Agricultural Mechanisation (Salesian Agricultural College, Pallaskenry)",Limerick Institute of Technology,188.0,301.0,False,False,False,False,False,"Agricultural Mechanisation (Salesian Agricultural College, Pallaskenry)",Limerick Institute of Technology,225.0,315.0,False,False,False,False,False,"Agricultural Mechanisation at Salesian Agricultural College,Pallaskenry",Limerick Institute of Technology,285.0,333.0,False,False,False,False,False,Agricultural Mechanisation at Salesian Agricultural College,LIMERICK IT,310.0,345.0,False,False,False,False,False,Agricultural Mechanisation - Salesian Agri. College Pallaske,LIMERICK IT,305.0,350.0,False,False,False,False,False,Agricultural Mechanisation - Salesian Agri. College Pallaske,LIMERICK IT,290.0,345.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,285,Mechanical Engineering                            ,Limerick Institute of Technology,292.0,,False,False,False,False,False,Mechanical Engineering,Limerick Institute of Technology,272.0,455.0,False,False,False,False,False,Mechanical Engineering,Limerick Institute of Technology,242.0,385.0,False,False,False,False,False,Mechanical Engineering,Limerick Institute of Technology,236.0,393.0,False,False,False,False,False,Mechanical Engineering,Limerick Institute of Technology,236.0,369.0,False,False,False,False,False,Mechanical Engineering,Limerick Institute of Technology,235.0,390.0,False,False,False,False,False,Mechanical Engineering,Limerick Institute of Technology,230.0,360.0,False,False,False,False,False,Mechanical Engineering,LIMERICK IT,225.0,350.0,False,False,False,False,False,Mechanical Engineering,LIMERICK IT,200.0,335.0,False,False,False,False,False,Mechanical Engineering,LIMERICK IT,225.0,355.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,286,Road Transport Technology and Management          ,Limerick Institute of Technology,294.0,,False,False,False,False,False,Road Transport Technology and Management,Limerick Institute of Technology,264.0,360.0,False,False,False,False,False,Road Transport Technology and Management,Limerick Institute of Technology,186.0,299.0,False,False,False,False,False,Road Transport Technology and Management,Limerick Institute of Technology,231.0,330.0,False,False,False,False,False,Road Transport Technology and Management,Limerick Institute of Technology,237.0,324.0,False,False,False,False,False,Road Transport Technology and Management,Limerick Institute of Technology,270.0,370.0,False,False,False,False,False,Road Transport Technology and Management,Limerick Institute of Technology,265.0,310.0,False,False,False,False,False,Road Transport Technology and Management,LIMERICK IT,240.0,300.0,False,False,False,False,False,Road Transport Technology and Management,LIMERICK IT,210.0,265.0,False,False,False,False,False,Road Transport Technology and Management,LIMERICK IT,225.0,295.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precision Engineering,Limerick Institute of Technology,255.0,323.0,False,False,False,False,False,Precision Engineering,Limerick Institute of Technology,230.0,275.0,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
